id,op,dtype,M,N,K,layout,stride,threads,provider,semantic,runtime_ns,gflops,bw_gbps,error,status
890,GEVM,f32,1,128,128,NN,1,1,SIMD_AVX2,reassoc,1810.17,18.10,36.77,0.000000,COMPLETED
891,GEMV,f32,128,1,128,NN,1,4,SIMD_AVX2,reassoc,1843.85,17.77,36.10,0.000000,COMPLETED
892,GEVM,f32,1,128,128,NN,1,4,SIMD_AVX2,reassoc,1755.35,18.67,37.92,0.000000,COMPLETED
893,GEMV,f32,128,1,128,NN,1,12,SIMD_AVX2,reassoc,2242.40,14.61,29.68,0.000000,COMPLETED
894,GEVM,f32,1,128,128,NN,1,12,SIMD_AVX2,reassoc,1779.20,18.42,37.41,0.000000,COMPLETED
895,GEMV,f32,128,1,128,NN,1,24,SIMD_AVX2,reassoc,5820.00,5.63,11.44,0.000000,COMPLETED
896,GEVM,f32,1,128,128,NN,1,24,SIMD_AVX2,reassoc,1794.28,18.26,37.10,0.000000,COMPLETED
897,GEMV,f32,128,1,128,NN,2,1,SIMD_AVX2,reassoc,12293.30,2.67,5.41,0.000000,COMPLETED
898,GEVM,f32,1,128,128,NN,2,1,SIMD_AVX2,reassoc,1788.24,18.32,37.22,0.000000,COMPLETED
899,GEMV,f32,128,1,128,NN,2,4,SIMD_AVX2,reassoc,4098.25,8.00,16.24,0.000000,COMPLETED
900,GEVM,f32,1,128,128,NN,2,4,SIMD_AVX2,reassoc,1775.60,18.45,37.49,0.000000,COMPLETED
901,GEMV,f32,128,1,128,NN,2,12,SIMD_AVX2,reassoc,3633.75,9.02,18.32,0.000000,COMPLETED
902,GEVM,f32,1,128,128,NN,2,12,SIMD_AVX2,reassoc,1764.57,18.57,37.72,0.000000,COMPLETED
903,GEMV,f32,128,1,128,NN,2,24,SIMD_AVX2,reassoc,4362.60,7.51,15.26,0.000000,COMPLETED
904,GEVM,f32,1,128,128,NN,2,24,SIMD_AVX2,reassoc,1793.11,18.27,37.12,0.000000,COMPLETED
905,GEMV,f32,128,1,128,NN,4,1,SIMD_AVX2,reassoc,12304.50,2.66,5.41,0.000000,COMPLETED
906,GEVM,f32,1,128,128,NN,4,1,SIMD_AVX2,reassoc,1787.76,18.33,37.23,0.000000,COMPLETED
907,GEMV,f32,128,1,128,NN,4,4,SIMD_AVX2,reassoc,4031.20,8.13,16.51,0.000000,COMPLETED
908,GEVM,f32,1,128,128,NN,4,4,SIMD_AVX2,reassoc,1769.57,18.52,37.61,0.000000,COMPLETED
909,GEMV,f32,128,1,128,NN,4,12,SIMD_AVX2,reassoc,4245.00,7.72,15.68,0.000000,COMPLETED
910,GEVM,f32,1,128,128,NN,4,12,SIMD_AVX2,reassoc,1802.71,18.18,36.92,0.000000,COMPLETED
911,GEMV,f32,128,1,128,NN,4,24,SIMD_AVX2,reassoc,6541.95,5.01,10.17,0.000000,COMPLETED
912,GEVM,f32,1,128,128,NN,4,24,SIMD_AVX2,reassoc,1802.35,18.18,36.93,0.000000,COMPLETED
913,GEMV,f32,192,1,192,NN,1,1,SIMD_AVX2,reassoc,3872.85,19.04,38.47,0.000000,COMPLETED
914,GEVM,f32,1,192,192,NN,1,1,SIMD_AVX2,reassoc,3889.14,18.96,38.31,0.000000,COMPLETED
915,GEMV,f32,192,1,192,NN,1,4,SIMD_AVX2,reassoc,1627.55,45.30,91.54,0.000000,COMPLETED
916,GEVM,f32,1,192,192,NN,1,4,SIMD_AVX2,reassoc,3812.09,19.34,39.08,0.000000,COMPLETED
917,GEMV,f32,192,1,192,NN,1,12,SIMD_AVX2,reassoc,1347.60,54.71,110.56,0.000000,COMPLETED
918,GEVM,f32,1,192,192,NN,1,12,SIMD_AVX2,reassoc,3750.15,19.66,39.73,0.000000,COMPLETED
919,GEMV,f32,192,1,192,NN,1,24,SIMD_AVX2,reassoc,5522.60,13.35,26.98,0.000000,COMPLETED
920,GEVM,f32,1,192,192,NN,1,24,SIMD_AVX2,reassoc,3875.40,19.02,38.45,0.000000,COMPLETED
921,GEMV,f32,192,1,192,NN,2,1,SIMD_AVX2,reassoc,38965.40,1.89,3.82,0.000000,COMPLETED
922,GEVM,f32,1,192,192,NN,2,1,SIMD_AVX2,reassoc,3162.42,23.31,47.11,0.000000,COMPLETED
923,GEMV,f32,192,1,192,NN,2,4,SIMD_AVX2,reassoc,10464.90,7.05,14.24,0.000000,COMPLETED
924,GEVM,f32,1,192,192,NN,2,4,SIMD_AVX2,reassoc,3853.64,19.13,38.66,0.000000,COMPLETED
925,GEMV,f32,192,1,192,NN,2,12,SIMD_AVX2,reassoc,5109.55,14.43,29.16,0.000000,COMPLETED
926,GEVM,f32,1,192,192,NN,2,12,SIMD_AVX2,reassoc,3819.26,19.30,39.01,0.000000,COMPLETED
927,GEMV,f32,192,1,192,NN,2,24,SIMD_AVX2,reassoc,7933.70,9.29,18.78,0.000000,COMPLETED
928,GEVM,f32,1,192,192,NN,2,24,SIMD_AVX2,reassoc,3810.40,19.35,39.10,0.000000,COMPLETED
929,GEMV,f32,192,1,192,NN,4,1,SIMD_AVX2,reassoc,39140.10,1.88,3.81,0.000000,COMPLETED
930,GEVM,f32,1,192,192,NN,4,1,SIMD_AVX2,reassoc,3202.51,23.02,46.52,0.000000,COMPLETED
931,GEMV,f32,192,1,192,NN,4,4,SIMD_AVX2,reassoc,10455.40,7.05,14.25,0.000000,COMPLETED
932,GEVM,f32,1,192,192,NN,4,4,SIMD_AVX2,reassoc,3788.38,19.46,39.33,0.000000,COMPLETED
933,GEMV,f32,192,1,192,NN,4,12,SIMD_AVX2,reassoc,4946.45,14.91,30.12,0.000000,COMPLETED
934,GEVM,f32,1,192,192,NN,4,12,SIMD_AVX2,reassoc,3783.02,19.49,39.38,0.000000,COMPLETED
935,GEMV,f32,192,1,192,NN,4,24,SIMD_AVX2,reassoc,6457.95,11.42,23.07,0.000000,COMPLETED
936,GEVM,f32,1,192,192,NN,4,24,SIMD_AVX2,reassoc,3874.39,19.03,38.46,0.000000,COMPLETED
937,GEMV,f32,256,1,256,NN,1,1,SIMD_AVX2,reassoc,7202.75,18.20,36.68,0.000000,COMPLETED
938,GEVM,f32,1,256,256,NN,1,1,SIMD_AVX2,reassoc,6283.37,20.86,42.05,0.000000,COMPLETED
939,GEMV,f32,256,1,256,NN,1,4,SIMD_AVX2,reassoc,2896.40,45.25,91.21,0.000000,COMPLETED
940,GEVM,f32,1,256,256,NN,1,4,SIMD_AVX2,reassoc,6620.91,19.80,39.90,0.000000,COMPLETED
941,GEMV,f32,256,1,256,NN,1,12,SIMD_AVX2,reassoc,1733.90,75.59,152.37,0.000000,COMPLETED
942,GEVM,f32,1,256,256,NN,1,12,SIMD_AVX2,reassoc,6608.01,19.84,39.98,0.000000,COMPLETED
943,GEMV,f32,256,1,256,NN,1,24,SIMD_AVX2,reassoc,5456.30,24.02,48.42,0.000000,COMPLETED
944,GEVM,f32,1,256,256,NN,1,24,SIMD_AVX2,reassoc,6750.96,19.42,39.13,0.000000,COMPLETED
945,GEMV,f32,256,1,256,NN,2,1,SIMD_AVX2,reassoc,64999.70,2.02,4.06,0.000000,COMPLETED
946,GEVM,f32,1,256,256,NN,2,1,SIMD_AVX2,reassoc,3906.46,33.55,67.63,0.000000,COMPLETED
947,GEMV,f32,256,1,256,NN,2,4,SIMD_AVX2,reassoc,18632.65,7.03,14.18,0.000000,COMPLETED
948,GEVM,f32,1,256,256,NN,2,4,SIMD_AVX2,reassoc,6567.92,19.96,40.22,0.000000,COMPLETED
949,GEMV,f32,256,1,256,NN,2,12,SIMD_AVX2,reassoc,7923.00,16.54,33.34,0.000000,COMPLETED
950,GEVM,f32,1,256,256,NN,2,12,SIMD_AVX2,reassoc,6618.91,19.80,39.91,0.000000,COMPLETED
951,GEMV,f32,256,1,256,NN,2,24,SIMD_AVX2,reassoc,10594.75,12.37,24.94,0.000000,COMPLETED
952,GEVM,f32,1,256,256,NN,2,24,SIMD_AVX2,reassoc,4618.81,28.38,57.20,0.000000,COMPLETED
953,GEMV,f32,256,1,256,NN,4,1,SIMD_AVX2,reassoc,48499.35,2.70,5.45,0.000000,COMPLETED
954,GEVM,f32,1,256,256,NN,4,1,SIMD_AVX2,reassoc,4059.99,32.28,65.07,0.000000,COMPLETED
955,GEMV,f32,256,1,256,NN,4,4,SIMD_AVX2,reassoc,18670.05,7.02,14.15,0.000000,COMPLETED
956,GEVM,f32,1,256,256,NN,4,4,SIMD_AVX2,reassoc,6595.81,19.87,40.05,0.000000,COMPLETED
957,GEMV,f32,256,1,256,NN,4,12,SIMD_AVX2,reassoc,8050.40,16.28,32.82,0.000000,COMPLETED
958,GEVM,f32,1,256,256,NN,4,12,SIMD_AVX2,reassoc,6694.81,19.58,39.46,0.000000,COMPLETED
959,GEMV,f32,256,1,256,NN,4,24,SIMD_AVX2,reassoc,8273.45,15.84,31.93,0.000000,COMPLETED
960,GEVM,f32,1,256,256,NN,4,24,SIMD_AVX2,reassoc,6748.03,19.42,39.15,0.000000,COMPLETED
961,GEMV,f32,384,1,384,NN,1,1,SIMD_AVX2,reassoc,15914.00,18.53,37.26,0.000000,COMPLETED
962,GEVM,f32,1,384,384,NN,1,1,SIMD_AVX2,reassoc,9915.98,29.74,59.79,0.000000,COMPLETED
963,GEMV,f32,384,1,384,NN,1,4,SIMD_AVX2,reassoc,10250.00,28.77,57.84,0.000000,COMPLETED
964,GEVM,f32,1,384,384,NN,1,4,SIMD_AVX2,reassoc,12820.01,23.00,46.25,0.000000,COMPLETED
965,GEMV,f32,384,1,384,NN,1,12,SIMD_AVX2,reassoc,6979.00,42.26,84.95,0.000000,COMPLETED
966,GEVM,f32,1,384,384,NN,1,12,SIMD_AVX2,reassoc,12639.47,23.33,46.91,0.000000,COMPLETED
967,GEMV,f32,384,1,384,NN,1,24,SIMD_AVX2,reassoc,9911.00,29.76,59.82,0.000000,COMPLETED
968,GEVM,f32,1,384,384,NN,1,24,SIMD_AVX2,reassoc,12809.95,23.02,46.28,0.000000,COMPLETED
969,GEMV,f32,384,1,384,NN,2,1,SIMD_AVX2,reassoc,151462.00,1.95,3.91,0.000000,COMPLETED
970,GEVM,f32,1,384,384,NN,2,1,SIMD_AVX2,reassoc,8540.40,34.53,69.42,0.000000,COMPLETED
971,GEMV,f32,384,1,384,NN,2,4,SIMD_AVX2,reassoc,48484.00,6.08,12.23,0.000000,COMPLETED
972,GEVM,f32,1,384,384,NN,2,4,SIMD_AVX2,reassoc,12670.71,23.28,46.79,0.000000,COMPLETED
973,GEMV,f32,384,1,384,NN,2,12,SIMD_AVX2,reassoc,34330.00,8.59,17.27,0.000000,COMPLETED
974,GEVM,f32,1,384,384,NN,2,12,SIMD_AVX2,reassoc,12677.94,23.26,46.77,0.000000,COMPLETED
975,GEMV,f32,384,1,384,NN,2,24,SIMD_AVX2,reassoc,22658.00,13.02,26.17,0.000000,COMPLETED
976,GEVM,f32,1,384,384,NN,2,24,SIMD_AVX2,reassoc,12822.47,23.00,46.24,0.000000,COMPLETED
977,GEMV,f32,384,1,384,NN,4,1,SIMD_AVX2,reassoc,148818.00,1.98,3.98,0.000000,COMPLETED
978,GEVM,f32,1,384,384,NN,4,1,SIMD_AVX2,reassoc,8534.66,34.55,69.47,0.000000,COMPLETED
979,GEMV,f32,384,1,384,NN,4,4,SIMD_AVX2,reassoc,49801.00,5.92,11.91,0.000000,COMPLETED
980,GEVM,f32,1,384,384,NN,4,4,SIMD_AVX2,reassoc,12808.43,23.02,46.29,0.000000,COMPLETED
981,GEMV,f32,384,1,384,NN,4,12,SIMD_AVX2,reassoc,22842.00,12.91,25.96,0.000000,COMPLETED
982,GEVM,f32,1,384,384,NN,4,12,SIMD_AVX2,reassoc,12754.51,23.12,46.49,0.000000,COMPLETED
983,GEMV,f32,384,1,384,NN,4,24,SIMD_AVX2,reassoc,23582.00,12.51,25.14,0.000000,COMPLETED
984,GEVM,f32,1,384,384,NN,4,24,SIMD_AVX2,reassoc,12793.00,23.05,46.35,0.000000,COMPLETED
985,GEMV,f32,512,1,512,NN,1,1,SIMD_AVX2,reassoc,24038.00,21.81,43.79,0.000000,COMPLETED
986,GEVM,f32,1,512,512,NN,1,1,SIMD_AVX2,reassoc,15754.23,33.28,66.82,0.000000,COMPLETED
987,GEMV,f32,512,1,512,NN,1,4,SIMD_AVX2,reassoc,15243.00,34.40,69.06,0.000000,COMPLETED
988,GEVM,f32,1,512,512,NN,1,4,SIMD_AVX2,reassoc,20069.26,26.12,52.45,0.000000,COMPLETED
989,GEMV,f32,512,1,512,NN,1,12,SIMD_AVX2,reassoc,7325.00,71.58,143.71,0.000000,COMPLETED
990,GEVM,f32,1,512,512,NN,1,12,SIMD_AVX2,reassoc,30795.01,17.03,34.18,0.000000,COMPLETED
991,GEMV,f32,512,1,512,NN,1,24,SIMD_AVX2,reassoc,19283.00,27.19,54.59,0.000000,COMPLETED
992,GEVM,f32,1,512,512,NN,1,24,SIMD_AVX2,reassoc,29290.32,17.90,35.94,0.000000,COMPLETED
993,GEMV,f32,512,1,512,NN,2,1,SIMD_AVX2,reassoc,304301.00,1.72,3.46,0.000000,COMPLETED
994,GEVM,f32,1,512,512,NN,2,1,SIMD_AVX2,reassoc,28417.81,18.45,37.04,0.000000,COMPLETED
995,GEMV,f32,512,1,512,NN,2,4,SIMD_AVX2,reassoc,85914.00,6.10,12.25,0.000000,COMPLETED
996,GEVM,f32,1,512,512,NN,2,4,SIMD_AVX2,reassoc,25504.06,20.56,41.27,0.000000,COMPLETED
997,GEMV,f32,512,1,512,NN,2,12,SIMD_AVX2,reassoc,42221.00,12.42,24.93,0.000000,COMPLETED
998,GEVM,f32,1,512,512,NN,2,12,SIMD_AVX2,reassoc,23108.48,22.69,45.55,0.000000,COMPLETED
999,GEMV,f32,512,1,512,NN,2,24,SIMD_AVX2,reassoc,36741.00,14.27,28.65,0.000000,COMPLETED
1000,GEVM,f32,1,512,512,NN,2,24,SIMD_AVX2,reassoc,20059.40,26.14,52.48,0.000000,COMPLETED
1001,GEMV,f32,512,1,512,NN,4,1,SIMD_AVX2,reassoc,278738.00,1.88,3.78,0.000000,COMPLETED
1002,GEVM,f32,1,512,512,NN,4,1,SIMD_AVX2,reassoc,15913.09,32.95,66.15,0.000000,COMPLETED
1003,GEMV,f32,512,1,512,NN,4,4,SIMD_AVX2,reassoc,79350.00,6.61,13.27,0.000000,COMPLETED
1004,GEVM,f32,1,512,512,NN,4,4,SIMD_AVX2,reassoc,19982.01,26.24,52.68,0.000000,COMPLETED
1005,GEMV,f32,512,1,512,NN,4,12,SIMD_AVX2,reassoc,43725.00,11.99,24.07,0.000000,COMPLETED
1006,GEVM,f32,1,512,512,NN,4,12,SIMD_AVX2,reassoc,19683.10,26.64,53.48,0.000000,COMPLETED
1007,GEMV,f32,512,1,512,NN,4,24,SIMD_AVX2,reassoc,34740.00,15.09,30.30,0.000000,COMPLETED
1008,GEVM,f32,1,512,512,NN,4,24,SIMD_AVX2,reassoc,20012.81,26.20,52.60,0.000000,COMPLETED
1009,GEMV,f32,4096,1,64,NN,1,1,SIMD_AVX2,reassoc,18840.00,27.83,56.54,0.000000,COMPLETED
1010,GEVM,f32,1,16,64,NN,1,1,SIMD_AVX2,reassoc,241.14,8.49,18.31,0.000000,COMPLETED
1011,GEMV,f32,4096,1,64,NN,1,12,SIMD_AVX2,reassoc,8520.00,61.54,125.03,0.000000,COMPLETED
1012,GEVM,f32,1,16,64,NN,1,12,SIMD_AVX2,reassoc,253.06,8.09,17.45,0.000000,COMPLETED
1013,GEMV,f32,16,1,64,NN,1,1,SIMD_AVX2,reassoc,288.40,7.10,15.31,0.000000,COMPLETED
1014,GEVM,f32,1,4096,64,NN,1,1,SIMD_AVX2,reassoc,20782.05,25.23,51.26,0.000000,COMPLETED
1015,GEMV,f32,16,1,64,NN,1,12,SIMD_AVX2,reassoc,893.39,2.29,4.94,0.000000,COMPLETED
1016,GEVM,f32,1,4096,64,NN,1,12,SIMD_AVX2,reassoc,20505.27,25.57,51.95,0.000000,COMPLETED
1017,GEMV,f32,1024,1,128,NN,1,1,SIMD_AVX2,reassoc,8355.00,31.38,63.30,0.000000,COMPLETED
1018,GEVM,f32,1,32,128,NN,1,1,SIMD_AVX2,reassoc,515.31,15.90,33.04,0.000000,COMPLETED
1019,GEMV,f32,1024,1,128,NN,1,12,SIMD_AVX2,reassoc,4749.00,55.20,111.37,0.000000,COMPLETED
1020,GEVM,f32,1,32,128,NN,1,12,SIMD_AVX2,reassoc,590.87,13.86,28.81,0.000000,COMPLETED
1021,GEMV,f32,32,1,128,NN,1,1,SIMD_AVX2,reassoc,589.05,13.91,28.90,0.000000,COMPLETED
1022,GEVM,f32,1,1024,128,NN,1,1,SIMD_AVX2,reassoc,11315.00,23.17,46.74,0.000000,COMPLETED
1023,GEMV,f32,32,1,128,NN,1,12,SIMD_AVX2,reassoc,1137.65,7.20,14.96,0.000000,COMPLETED
1024,GEVM,f32,1,1024,128,NN,1,12,SIMD_AVX2,reassoc,11819.09,22.18,44.75,0.000000,COMPLETED
1025,GEMV,f32,2048,1,16,NN,1,1,SIMD_AVX2,reassoc,4824.20,13.58,28.88,0.000000,COMPLETED
1026,GEVM,f32,1,16,16,NN,1,1,SIMD_AVX2,reassoc,46.69,10.97,24.67,0.000000,COMPLETED
1027,GEMV,f32,2048,1,16,NN,1,12,SIMD_AVX2,reassoc,1815.05,36.11,76.76,0.000000,COMPLETED
1028,GEVM,f32,1,16,16,NN,1,12,SIMD_AVX2,reassoc,62.98,8.13,18.29,0.000000,COMPLETED
1029,GEMV,f32,16,1,16,NN,1,1,SIMD_AVX2,reassoc,230.95,2.22,4.99,0.000000,COMPLETED
1030,GEVM,f32,1,2048,16,NN,1,1,SIMD_AVX2,reassoc,3373.42,19.43,41.30,0.000000,COMPLETED
1031,GEMV,f32,16,1,16,NN,1,12,SIMD_AVX2,reassoc,822.93,0.62,1.40,0.000000,COMPLETED
1032,GEVM,f32,1,2048,16,NN,1,12,SIMD_AVX2,reassoc,3442.10,19.04,40.48,0.000000,COMPLETED
1033,GEMV,f64,1,1,1,NN,1,1,SIMD_AVX2,reassoc,168.93,0.01,0.14,0.000000,COMPLETED
1034,GEVM,f64,1,1,1,NN,1,1,SIMD_AVX2,reassoc,8.04,0.25,2.99,0.000000,COMPLETED
1035,GEMV,f64,1,1,1,NN,1,4,SIMD_AVX2,reassoc,576.84,0.00,0.04,0.000000,COMPLETED
1036,GEVM,f64,1,1,1,NN,1,4,SIMD_AVX2,reassoc,8.02,0.25,2.99,0.000000,COMPLETED
1037,GEMV,f64,1,1,1,NN,1,12,SIMD_AVX2,reassoc,804.84,0.00,0.03,0.000000,COMPLETED
1038,GEVM,f64,1,1,1,NN,1,12,SIMD_AVX2,reassoc,7.99,0.25,3.00,0.000000,COMPLETED
1039,GEMV,f64,1,1,1,NN,1,24,SIMD_AVX2,reassoc,1497.66,0.00,0.02,0.000000,COMPLETED
1040,GEVM,f64,1,1,1,NN,1,24,SIMD_AVX2,reassoc,7.89,0.25,3.04,0.000000,COMPLETED
1041,GEMV,f64,1,1,1,NN,2,1,SIMD_AVX2,reassoc,169.84,0.01,0.14,0.000000,COMPLETED
1042,GEVM,f64,1,1,1,NN,2,1,SIMD_AVX2,reassoc,7.91,0.25,3.03,0.000000,COMPLETED
1043,GEMV,f64,1,1,1,NN,2,4,SIMD_AVX2,reassoc,556.96,0.00,0.04,0.000000,COMPLETED
1044,GEVM,f64,1,1,1,NN,2,4,SIMD_AVX2,reassoc,7.92,0.25,3.03,0.000000,COMPLETED
1045,GEMV,f64,1,1,1,NN,2,12,SIMD_AVX2,reassoc,1558.41,0.00,0.02,0.000000,COMPLETED
1046,GEVM,f64,1,1,1,NN,2,12,SIMD_AVX2,reassoc,7.94,0.25,3.02,0.000000,COMPLETED
1047,GEMV,f64,1,1,1,NN,2,24,SIMD_AVX2,reassoc,4190.07,0.00,0.01,0.000000,COMPLETED
1048,GEVM,f64,1,1,1,NN,2,24,SIMD_AVX2,reassoc,8.11,0.25,2.96,0.000000,COMPLETED
1049,GEMV,f64,1,1,1,NN,4,1,SIMD_AVX2,reassoc,170.18,0.01,0.14,0.000000,COMPLETED
1050,GEVM,f64,1,1,1,NN,4,1,SIMD_AVX2,reassoc,7.99,0.25,3.01,0.000000,COMPLETED
1051,GEMV,f64,1,1,1,NN,4,4,SIMD_AVX2,reassoc,953.65,0.00,0.03,0.000000,COMPLETED
1052,GEVM,f64,1,1,1,NN,4,4,SIMD_AVX2,reassoc,7.94,0.25,3.02,0.000000,COMPLETED
1053,GEMV,f64,1,1,1,NN,4,12,SIMD_AVX2,reassoc,1627.43,0.00,0.01,0.000000,COMPLETED
1054,GEVM,f64,1,1,1,NN,4,12,SIMD_AVX2,reassoc,8.14,0.25,2.95,0.000000,COMPLETED
1055,GEMV,f64,1,1,1,NN,4,24,SIMD_AVX2,reassoc,1670.87,0.00,0.01,0.000000,COMPLETED
1056,GEVM,f64,1,1,1,NN,4,24,SIMD_AVX2,reassoc,7.89,0.25,3.04,0.000000,COMPLETED
1057,GEMV,f64,2,1,2,NN,1,1,SIMD_AVX2,reassoc,175.22,0.05,0.37,0.000000,COMPLETED
1058,GEVM,f64,1,2,2,NN,1,1,SIMD_AVX2,reassoc,14.41,0.56,4.44,0.000000,COMPLETED
1059,GEMV,f64,2,1,2,NN,1,4,SIMD_AVX2,reassoc,1322.66,0.01,0.05,0.000000,COMPLETED
1060,GEVM,f64,1,2,2,NN,1,4,SIMD_AVX2,reassoc,14.40,0.56,4.44,0.000000,COMPLETED
1061,GEMV,f64,2,1,2,NN,1,12,SIMD_AVX2,reassoc,1554.37,0.01,0.04,0.000000,COMPLETED
1062,GEVM,f64,1,2,2,NN,1,12,SIMD_AVX2,reassoc,14.41,0.56,4.44,0.000000,COMPLETED
1063,GEMV,f64,2,1,2,NN,1,24,SIMD_AVX2,reassoc,1655.05,0.00,0.04,0.000000,COMPLETED
1064,GEVM,f64,1,2,2,NN,1,24,SIMD_AVX2,reassoc,14.40,0.56,4.44,0.000000,COMPLETED
1065,GEMV,f64,2,1,2,NN,2,1,SIMD_AVX2,reassoc,173.93,0.05,0.37,0.000000,COMPLETED
1066,GEVM,f64,1,2,2,NN,2,1,SIMD_AVX2,reassoc,14.47,0.55,4.42,0.000000,COMPLETED
1067,GEMV,f64,2,1,2,NN,2,4,SIMD_AVX2,reassoc,557.97,0.01,0.11,0.000000,COMPLETED
1068,GEVM,f64,1,2,2,NN,2,4,SIMD_AVX2,reassoc,14.41,0.56,4.44,0.000000,COMPLETED
1069,GEMV,f64,2,1,2,NN,2,12,SIMD_AVX2,reassoc,1444.24,0.01,0.04,0.000000,COMPLETED
1070,GEVM,f64,1,2,2,NN,2,12,SIMD_AVX2,reassoc,9.83,0.81,6.51,0.000000,COMPLETED
1071,GEMV,f64,2,1,2,NN,2,24,SIMD_AVX2,reassoc,1922.31,0.00,0.03,0.000000,COMPLETED
1072,GEVM,f64,1,2,2,NN,2,24,SIMD_AVX2,reassoc,9.98,0.80,6.41,0.000000,COMPLETED
1073,GEMV,f64,2,1,2,NN,4,1,SIMD_AVX2,reassoc,118.79,0.07,0.54,0.000000,COMPLETED
1074,GEVM,f64,1,2,2,NN,4,1,SIMD_AVX2,reassoc,9.83,0.81,6.51,0.000000,COMPLETED
1075,GEMV,f64,2,1,2,NN,4,4,SIMD_AVX2,reassoc,985.65,0.01,0.06,0.000000,COMPLETED
1076,GEVM,f64,1,2,2,NN,4,4,SIMD_AVX2,reassoc,9.49,0.84,6.74,0.000000,COMPLETED
1077,GEMV,f64,2,1,2,NN,4,12,SIMD_AVX2,reassoc,1274.76,0.01,0.05,0.000000,COMPLETED
1078,GEVM,f64,1,2,2,NN,4,12,SIMD_AVX2,reassoc,14.42,0.55,4.44,0.000000,COMPLETED
1079,GEMV,f64,2,1,2,NN,4,24,SIMD_AVX2,reassoc,1889.12,0.00,0.03,0.000000,COMPLETED
1080,GEVM,f64,1,2,2,NN,4,24,SIMD_AVX2,reassoc,14.66,0.55,4.37,0.000000,COMPLETED
1081,GEMV,f64,4,1,4,NN,1,1,SIMD_AVX2,reassoc,174.32,0.18,1.10,0.000000,COMPLETED
1082,GEVM,f64,1,4,4,NN,1,1,SIMD_AVX2,reassoc,19.83,1.61,9.68,0.000000,COMPLETED
1083,GEMV,f64,4,1,4,NN,1,4,SIMD_AVX2,reassoc,1336.58,0.02,0.14,0.000000,COMPLETED
1084,GEVM,f64,1,4,4,NN,1,4,SIMD_AVX2,reassoc,19.62,1.63,9.79,0.000000,COMPLETED
1085,GEMV,f64,4,1,4,NN,1,12,SIMD_AVX2,reassoc,1491.22,0.02,0.13,0.000000,COMPLETED
1086,GEVM,f64,1,4,4,NN,1,12,SIMD_AVX2,reassoc,13.00,2.46,14.76,0.000000,COMPLETED
1087,GEMV,f64,4,1,4,NN,1,24,SIMD_AVX2,reassoc,1755.92,0.02,0.11,0.000000,COMPLETED
1088,GEVM,f64,1,4,4,NN,1,24,SIMD_AVX2,reassoc,19.69,1.63,9.75,0.000000,COMPLETED
1089,GEMV,f64,4,1,4,NN,2,1,SIMD_AVX2,reassoc,182.04,0.18,1.05,0.000000,COMPLETED
1090,GEVM,f64,1,4,4,NN,2,1,SIMD_AVX2,reassoc,19.79,1.62,9.70,0.000000,COMPLETED
1091,GEMV,f64,4,1,4,NN,2,4,SIMD_AVX2,reassoc,580.76,0.06,0.33,0.000000,COMPLETED
1092,GEVM,f64,1,4,4,NN,2,4,SIMD_AVX2,reassoc,19.66,1.63,9.76,0.000000,COMPLETED
1093,GEMV,f64,4,1,4,NN,2,12,SIMD_AVX2,reassoc,1439.43,0.02,0.13,0.000000,COMPLETED
1094,GEVM,f64,1,4,4,NN,2,12,SIMD_AVX2,reassoc,19.79,1.62,9.70,0.000000,COMPLETED
1095,GEMV,f64,4,1,4,NN,2,24,SIMD_AVX2,reassoc,1987.70,0.02,0.10,0.000000,COMPLETED
1096,GEVM,f64,1,4,4,NN,2,24,SIMD_AVX2,reassoc,13.10,2.44,14.66,0.000000,COMPLETED
1097,GEMV,f64,4,1,4,NN,4,1,SIMD_AVX2,reassoc,120.24,0.27,1.60,0.000000,COMPLETED
1098,GEVM,f64,1,4,4,NN,4,1,SIMD_AVX2,reassoc,13.21,2.42,14.53,0.000000,COMPLETED
1099,GEMV,f64,4,1,4,NN,4,4,SIMD_AVX2,reassoc,1234.31,0.03,0.16,0.000000,COMPLETED
1100,GEVM,f64,1,4,4,NN,4,4,SIMD_AVX2,reassoc,13.06,2.45,14.70,0.000000,COMPLETED
1101,GEMV,f64,4,1,4,NN,4,12,SIMD_AVX2,reassoc,1163.10,0.03,0.17,0.000000,COMPLETED
1102,GEVM,f64,1,4,4,NN,4,12,SIMD_AVX2,reassoc,13.11,2.44,14.65,0.000000,COMPLETED
1103,GEMV,f64,4,1,4,NN,4,24,SIMD_AVX2,reassoc,1777.80,0.02,0.11,0.000000,COMPLETED
1104,GEVM,f64,1,4,4,NN,4,24,SIMD_AVX2,reassoc,13.18,2.43,14.56,0.000000,COMPLETED
1105,GEMV,f64,8,1,8,NN,1,1,SIMD_AVX2,reassoc,129.24,0.99,4.95,0.000000,COMPLETED
1106,GEVM,f64,1,8,8,NN,1,1,SIMD_AVX2,reassoc,21.82,5.87,29.34,0.000000,COMPLETED
1107,GEMV,f64,8,1,8,NN,1,4,SIMD_AVX2,reassoc,1118.24,0.11,0.57,0.000000,COMPLETED
1108,GEVM,f64,1,8,8,NN,1,4,SIMD_AVX2,reassoc,20.92,6.12,30.59,0.000000,COMPLETED
1109,GEMV,f64,8,1,8,NN,1,12,SIMD_AVX2,reassoc,1420.01,0.09,0.45,0.000000,COMPLETED
